direct_read_sequence,platform,source_url,page_label,review_id,language,review_date,stay_date,rating,bath_rating,room_rating,title,room_or_plan,body_char_count,onsen_related,bath_area_tags,signal_tags,issue_tags,original_keywords_short,short_paraphrase,signal_direction,direction_backfill_rule,direction_backfill_confidence,direction_backfill_candidate_type
235,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/7.HTML,archive_7,Jalan_11427274,ja,2020/8/18,2020年8月宿泊,5,5,5,自然いっぱいの温泉,和洋室 ◇大正屋グループ共通１，０００円商品券贈呈プラン　（メインは網焼き）,172,yes,public_bath;facility_wide,public_bath_hot_spring;water_texture;crowding;booking_confusion,sister_property_movement;cleanliness;crowding,温泉;大浴場;椎葉山荘;掃除;大正屋,"대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 또는 온천수 언급; 주의 신호: sister_property_movement,cleanliness,crowding",mixed,body_negative_with_context,high,issue_caution_calibration_needed
236,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/7.HTML,archive_7,Jalan_11408418,ja,2020/8/10,2020年8月宿泊,5,5,4,良いお風呂とお料理,和洋室 【直前割】 ★お部屋タイプおまかせプラン（メインは網焼き）,242,yes,open_air_public_bath;public_bath,public_bath_hot_spring;crowding,,露天;露天風呂,계류/공용 노천탕 경험 언급; 대욕장/공용탕 이용 경험 언급,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
237,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/7.HTML,archive_7,Jalan_11391173,ja,2020/7/28,2020年7月宿泊,5,5,5,急に時間ができたので,和洋室 【直前割】 ★お部屋タイプおまかせプラン（メインは網焼き）,151,yes,facility_wide,water_texture;booking_confusion,,温泉;椎葉山荘,우레시노 물성/피부감 또는 온천수 언급,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
238,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/7.HTML,archive_7,Jalan_11325208,ja,2020/4/5,2020年3月宿泊,5,5,5,また、来たい宿です。,和洋室 焼肉食べ放題プラン★しいばの湯併設セルフ式レストラン『山法師』　～2019年10月以降のご予約はこちらで～,88,yes,unclear,water_texture;booking_confusion,,しいばの湯,우레시노 물성/피부감 또는 온천수 언급,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
239,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/7.HTML,archive_7,Jalan_11322960,ja,2020/4/1,2020年3月宿泊,4,4,5,温泉最高,和洋室 【 網焼きプラン 】 絶品！☆腕利きの料理人が大正屋特選牛を焼き上げる,184,yes,facility_wide,water_texture;booking_confusion,sister_property_movement,温泉;大正屋,우레시노 물성/피부감 또는 온천수 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
240,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/7.HTML,archive_7,Jalan_11253853,ja,2020/2/9,2020年1月宿泊,5,5,5,とてもいいお宿でした,和洋室 【生ビール１ジョッキ付きプラン】大好評！(メインは網焼き）,389,yes,open_air_public_bath;public_bath,public_bath_hot_spring;water_texture;booking_confusion,,しいばの湯,계류/공용 노천탕 경험 언급; 대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 또는 온천수 언급,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
241,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/7.HTML,archive_7,Jalan_11253083,ja,2020/2/9,2020年2月宿泊,4,5,4,温泉三昧,和洋室 【直前割】 ★お部屋タイプおまかせプラン,228,yes,public_bath;facility_wide,public_bath_hot_spring;water_texture;crowding,,温泉;椎葉山荘,대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 또는 온천수 언급,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
242,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/7.HTML,archive_7,Jalan_11243135,ja,2020/2/1,2020年1月宿泊,5,5,5,すべてが良かった,和洋室 椎葉山荘で大切な人と過ごす想いでの☆記念日プラン☆　～2019年10月以降のご予約はこちらで～,455,yes,room_bath;public_bath;facility_wide,room_bath_hot_spring;public_bath_hot_spring;water_texture;crowding;booking_confusion,sister_property_movement;crowding,温泉;椎葉山荘;内風呂;大正屋,"대욕장/공용탕 이용 경험 언급; 객실 내탕/檜風呂 맥락 언급; 우레시노 물성/피부감 또는 온천수 언급; 주의 신호: sister_property_movement,crowding",mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
243,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/7.HTML,archive_7,Jalan_11233257,ja,2020/1/24,2020年1月宿泊,5,5,5,全てにおいて、良かった,和洋室 椎葉山荘で大切な人と過ごす想いでの☆記念日プラン☆　～2019年10月以降のご予約はこちらで～,63,yes,unclear,booking_confusion,,椎葉山荘,온천 언급 없는 숙박 경험 리뷰.,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
244,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/7.HTML,archive_7,Jalan_11190988,ja,2019/12/29,2019年12月宿泊,5,5,5,また泊まりたい宿,和洋室 ◇大正屋グループ共通１，０００円商品券贈呈プラン　～2019年10月以降のご予約はこちらで～,446,yes,room_bath;public_bath;facility_wide,room_bath_hot_spring;public_bath_hot_spring;water_texture;crowding;booking_confusion,sister_property_movement;aging_or_access;crowding,温泉;大正屋,"대욕장/공용탕 이용 경험 언급; 객실 내탕/檜風呂 맥락 언급; 우레시노 물성/피부감 또는 온천수 언급; 주의 신호: sister_property_movement,aging_or_access,crowding",mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
245,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/8.HTML,archive_8,Jalan_11157159,ja,2019/12/1,2019年11月宿泊,5,5,4,初めての宿です,和洋室 【生ビール１ジョッキ付きプラン】大好評！(メインは網焼き）,65,yes,open_air_public_bath;public_bath,public_bath_hot_spring;water_texture,,露天;露天風呂,계류/공용 노천탕 경험 언급; 대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 또는 온천수 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
246,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/8.HTML,archive_8,Jalan_11157130,ja,2019/12/1,2019年11月宿泊,5,4,5,自然豊かな宿でした,和洋室 ◇大正屋グループ共通１，０００円商品券贈呈プラン　～2019年10月以降のご予約はこちらで～,334,yes,private_bath;open_air_public_bath;public_bath;facility_wide,public_bath_hot_spring;water_texture;private_bath_experience;booking_confusion,sister_property_movement;aging_or_access,温泉;露天;しいばの湯;山の湯;貸切;送迎;大正屋,"계류/공용 노천탕 경험 언급; 대욕장/공용탕 이용 경험 언급; 대절탕/프라이빗탕 맥락 언급; 우레시노 물성/피부감 또는 온천수 언급; 주의 신호: sister_property_movement,aging_or_access",mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
247,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/8.HTML,archive_8,Jalan_11143147,ja,2019/11/20,2019年10月宿泊,4,4,4,バリアフリーのお部屋,和洋室 『バリアフリープラン』車椅子でも安心 （湯豆腐セットプレゼント）～2019年10月以降のご予約はこちらで～,250,no,unclear,water_texture;booking_confusion,aging_or_access,,우레시노 물성/피부감 또는 온천수 언급; 주의 신호: aging_or_access,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
248,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/8.HTML,archive_8,Jalan_11137375,ja,2019/11/15,2019年11月宿泊,5,5,5,perfection itself,和洋室 焼肉食べ放題プラン★しいばの湯併設セルフ式レストラン『山法師』　～2019年10月以降のご予約はこちらで～,962,yes,unclear,water_texture;booking_confusion,,しいばの湯,우레시노 물성/피부감 또는 온천수 언급,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
249,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/8.HTML,archive_8,Jalan_11130958,ja,2019/11/11,2019年11月宿泊,4,5,4,いい思い出になりました,和室 椎葉山荘で大切な人と過ごす想いでの☆記念日プラン☆　～2019年10月以降のご予約はこちらで～,107,yes,public_bath,public_bath_hot_spring;water_texture;booking_confusion,,椎葉山荘;山の湯,대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 또는 온천수 언급,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
250,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/8.HTML,archive_8,Jalan_11114910,ja,2019/10/31,2019年10月宿泊,4,4,3,朝ご飯がおいしい,和洋室 【生ビール１ジョッキ付きプラン】大好評！(メインは網焼き）～2019年10月以降のご予約はこちらで～,118,no,unclear,booking_confusion,,,온천 언급 없는 숙박 경험 리뷰.,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
251,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/8.HTML,archive_8,Jalan_11088831,ja,2019/10/13,2019年10月宿泊,3,5,3,お湯のなめらかさ最高！,和洋室 【生ビール１ジョッキ付きプラン】大好評！(メインは網焼き）～2019年10月以降のご予約はこちらで～,66,yes,public_bath;facility_wide,public_bath_hot_spring;water_texture;booking_confusion,cleanliness,温泉,대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 또는 온천수 언급; 주의 신호: cleanliness,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
252,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/8.HTML,archive_8,Jalan_11088230,ja,2019/10/12,2019年10月宿泊,4,4,5,母との旅行,和洋室 『バリアフリープラン』車椅子でも安心 （湯豆腐セットプレゼント）,70,yes,open_air_public_bath;public_bath,public_bath_hot_spring;water_texture,aging_or_access,椎葉の湯,계류/공용 노천탕 경험 언급; 대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 또는 온천수 언급; 주의 신호: aging_or_access,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
253,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/8.HTML,archive_8,Jalan_11087804,ja,2019/10/12,2019年8月宿泊,4,5,4,温泉が最高です。,和洋室 【直前割】 ★お部屋タイプおまかせプラン,90,yes,facility_wide,water_texture,,温泉,우레시노 물성/피부감 또는 온천수 언급,positive,body_positive,high,issue_caution_calibration_needed
254,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/8.HTML,archive_8,Jalan_11015784,ja,2019/8/25,2019年8月宿泊,5,5,5,お世話になりました！,和洋室 【生ビール１ジョッキ付きプラン】料金そのままで大好評♪（お肉は網焼き）,364,yes,open_air_public_bath;public_bath,public_bath_hot_spring;water_texture;crowding;booking_confusion,sister_property_movement;cleanliness;crowding,椎葉の湯;椎葉山荘;山の湯;掃除;大正屋,"계류/공용 노천탕 경험 언급; 대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 또는 온천수 언급; 주의 신호: sister_property_movement,cleanliness,crowding",mixed,body_negative_with_context,high,issue_caution_calibration_needed
255,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/8.HTML,archive_8,Jalan_10966097,ja,2019/8/1,2019年7月宿泊,5,4,5,北九州から両親・子供と家族旅行,和洋室 【生ビール１ジョッキ付きプラン】料金そのままで大好評♪（お肉は網焼き）,998,yes,room_bath;open_air_public_bath;public_bath,room_bath_hot_spring;public_bath_hot_spring;water_texture;crowding,aging_or_access;crowding,露天;露天風呂,"계류/공용 노천탕 경험 언급; 대욕장/공용탕 이용 경험 언급; 객실 내탕/檜風呂 맥락 언급; 우레시노 물성/피부감 또는 온천수 언급; 주의 신호: aging_or_access,crowding",mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
256,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/8.HTML,archive_8,Jalan_10963842,ja,2019/7/30,2019年7月宿泊,5,5,5,全てに素晴らしいお宿,和洋室 【直前割】 ★お部屋タイプおまかせプラン,145,yes,unclear,booking_confusion,sister_property_movement,送迎,주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
257,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/8.HTML,archive_8,Jalan_10925310,ja,2019/7/3,2019年7月宿泊,3,4,4,残念、、、,和洋室 【 網焼きプラン 】 絶品！☆腕利きの料理人が焼き上げた大正屋特選牛を網焼きで食す,507,yes,public_bath;facility_wide,public_bath_hot_spring;water_texture;booking_confusion,sister_property_movement,温泉;大正屋,대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 또는 온천수 언급; 주의 신호: sister_property_movement,mixed,body_negative_with_context,high,issue_caution_calibration_needed
258,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/8.HTML,archive_8,Jalan_10913520,ja,2019/6/24,2019年5月宿泊,5,5,5,素敵な環境と美味しいお料理,和洋室 【生ビール１ジョッキ付きプラン】料金そのままで大好評♪（お肉は網焼き）,407,yes,public_bath;facility_wide,public_bath_hot_spring;water_texture,temperature,温泉;椎葉山荘,대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 또는 온천수 언급; 주의 신호: temperature,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
259,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/8.HTML,archive_8,Jalan_10882937,ja,2019/6/4,2019年5月宿泊,4,4,4,お料理が美味しい！,和洋室 【生ビール１ジョッキ付きプラン】料金そのままで大好評♪（お肉は網焼き）,441,yes,room_bath;open_air_public_bath;public_bath;facility_wide,room_bath_hot_spring;public_bath_hot_spring;water_texture;weak_onsen_feeling;chlorine_smell;booking_confusion,sister_property_movement;aging_or_access,温泉;大浴場;しいばの湯;塩素;送迎,"계류/공용 노천탕 경험 언급; 대욕장/공용탕 이용 경험 언급; 객실 내탕/檜風呂 맥락 언급; 우레시노 물성/피부감 또는 온천수 언급; 주의 신호: sister_property_movement,aging_or_access",negative,negative_signal_tag,high,issue_caution_calibration_needed
260,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/8.HTML,archive_8,Jalan_10860062,ja,2019/5/20,2019年5月宿泊,3,4,4,期待していたのですが。,和洋室 【直前割】 ★お部屋タイプおまかせプラン,272,yes,public_bath;facility_wide,public_bath_hot_spring;water_texture,,温泉,대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 또는 온천수 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
261,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/8.HTML,archive_8,Jalan_10854986,ja,2019/5/16,2019年5月宿泊,5,5,5,とても気持ち良い森林浴,和室 焼肉食べ放題プラン★しいばの湯併設セルフ式レストラン『山法師』にて,84,yes,open_air_public_bath;public_bath,public_bath_hot_spring;water_texture,,露天;露天風呂;しいばの湯,계류/공용 노천탕 경험 언급; 대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 또는 온천수 언급,positive,body_positive,high,issue_caution_calibration_needed
262,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/8.HTML,archive_8,Jalan_10847423,ja,2019/5/13,2019年4月宿泊,5,4,5,美味しい夕食,和洋室 ◇佐賀の銘品♪有田焼がもれなくついてるプラン,111,yes,public_bath,public_bath_hot_spring;booking_confusion,sister_property_movement,送迎,대욕장/공용탕 이용 경험 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
263,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/8.HTML,archive_8,Jalan_10810502,ja,2019/4/30,2019年4月宿泊,5,5,5,また行きたいと思える宿,和室 【得割和室プラン】《カップルにおすすめ》和室のみだから料金お得な部屋プラン『景観度優』,223,no,unclear,,,,온천 언급 없는 숙박 경험 리뷰.,positive,body_positive,high,issue_caution_calibration_needed
264,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/8.HTML,archive_8,Jalan_10784875,ja,2019/4/13,2019年4月宿泊,5,5,5,幸せな休日,和洋室 【直前割】 ★お部屋タイプおまかせプラン,220,yes,public_bath;facility_wide,public_bath_hot_spring;water_texture,,温泉,대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 또는 온천수 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
265,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/8.HTML,archive_8,Jalan_10769419,ja,2019/4/3,2019年4月宿泊,4,4,4,バリアフリーのお部屋,和洋室 ◇大正屋グループ共通１，０００円商品券贈呈プラン,72,yes,room_bath;public_bath,room_bath_hot_spring;public_bath_hot_spring;booking_confusion,sister_property_movement,内風呂;大正屋,대욕장/공용탕 이용 경험 언급; 객실 내탕/檜風呂 맥락 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
266,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/8.HTML,archive_8,Jalan_10768213,ja,2019/4/2,2019年3月宿泊,5,4,4,ゆっくり出来ます,和洋室 【生ビール１ジョッキ付きプラン】料金そのままで大好評♪（お肉は網焼き）,98,yes,open_air_public_bath;public_bath,public_bath_hot_spring;water_texture,,大浴場;しいばの湯,계류/공용 노천탕 경험 언급; 대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 또는 온천수 언급,positive,body_positive,high,issue_caution_calibration_needed
267,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/8.HTML,archive_8,Jalan_10741196,ja,2019/3/18,2019年2月宿泊,4,5,5,また泊まりたい宿,和洋室 【期間限定】《日本茶アワード2018受賞記念》 嬉野茶受賞銘茶１パック付きプラン,101,yes,public_bath,public_bath_hot_spring;water_texture,,,대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 또는 온천수 언급,positive,body_positive,high,issue_caution_calibration_needed
268,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/8.HTML,archive_8,Jalan_10672635,ja,2019/2/4,2019年1月宿泊,4,4,4,家族旅行。バリアフリー室利用。,和洋室 『専用客室』で車椅子でも安全に動ける温泉入浴プラン （湯豆腐セット付きプラン）,189,yes,public_bath;facility_wide,public_bath_hot_spring;water_texture,aging_or_access,温泉,대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 또는 온천수 언급; 주의 신호: aging_or_access,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
269,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/8.HTML,archive_8,Jalan_10652595,ja,2019/1/20,2019年1月宿泊,5,5,5,ゆったりできます,和洋室 【直前割】 ★お部屋タイプおまかせプラン,115,no,unclear,,,,온천 언급 없는 숙박 경험 리뷰.,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
270,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/8.HTML,archive_8,Jalan_10651678,ja,2019/1/20,2019年1月宿泊,5,5,4,肩のこらないおもてなし料理が素晴らしい山の中の宿,和洋室 【期間限定】《日本茶アワード2018受賞記念》 嬉野茶受賞銘茶１パック付きプラン,274,yes,unclear,booking_confusion,,椎葉山荘,온천 언급 없는 숙박 경험 리뷰.,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
271,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/8.HTML,archive_8,Jalan_10648057,ja,2019/1/17,2019年1月宿泊,5,5,5,ゆっくりできました。,和洋室 【大地の恵み】嬉野産棚田米お土産１キロ付きプラン,87,no,unclear,,,,온천 언급 없는 숙박 경험 리뷰.,positive,body_positive,high,issue_caution_calibration_needed
272,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/8.HTML,archive_8,Jalan_10635458,ja,2019/1/10,2018年11月宿泊,5,5,5,椎葉山荘で忘年会旅行,和洋室 【生ビール１ジョッキ付きプラン】料金そのままで大好評♪（お肉は網焼き）,444,yes,open_air_public_bath;public_bath;facility_wide,public_bath_hot_spring;water_texture;booking_confusion,,温泉;椎葉の湯;椎葉山荘;山の湯,계류/공용 노천탕 경험 언급; 대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 또는 온천수 언급,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
273,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/8.HTML,archive_8,Jalan_10574904,ja,2018/12/8,2018年12月宿泊,5,5,5,景色も 温泉もいい,和洋室 ◇大正屋グループ共通１，０００円商品券贈呈プラン,48,yes,facility_wide,water_texture;booking_confusion,sister_property_movement,温泉;大正屋,우레시노 물성/피부감 또는 온천수 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
274,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/8.HTML,archive_8,Jalan_10537330,ja,2018/11/15,2018年11月宿泊,5,5,5,家族旅行,和洋室 【 網焼きプラン 】 絶品！☆腕利きの料理人が焼き上げた大正屋特選牛を網焼きで食す,75,yes,unclear,booking_confusion,sister_property_movement,大正屋,주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
275,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/9.HTML,archive_9,Jalan_10464540,ja,2018/10/3,2018年10月宿泊,1,3,1,部屋の匂い,和洋室 【直前割】 ★お部屋タイプおまかせプラン,170,yes,public_bath,public_bath_hot_spring,insects;cleanliness,椎葉山荘;虫,"대욕장/공용탕 이용 경험 언급; 주의 신호: insects,cleanliness",mixed,body_negative_with_context,high,issue_caution_calibration_needed
276,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/9.HTML,archive_9,Jalan_10452401,ja,2018/9/25,2018年9月宿泊,5,5,5,最高の時間,和洋室 【直前割】 ★お部屋タイプおまかせプラン,433,yes,public_bath,public_bath_hot_spring;booking_confusion,insects;cleanliness,虫;清掃,"대욕장/공용탕 이용 경험 언급; 주의 신호: insects,cleanliness",mixed,body_positive_and_negative,high,issue_caution_calibration_needed
277,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/9.HTML,archive_9,Jalan_10449110,ja,2018/9/24,2018年9月宿泊,5,5,5,温泉最高のゆっくり出来るホテルです。,和洋室 【 網焼きプラン 】 絶品！☆腕利きの料理人が焼き上げた大正屋特選牛を網焼きで食す,107,yes,public_bath;facility_wide,public_bath_hot_spring;water_texture;booking_confusion,sister_property_movement,温泉;大正屋,대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 또는 온천수 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
278,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/9.HTML,archive_9,Jalan_10440068,ja,2018/9/19,2018年9月宿泊,5,5,5,期待通り、再度訪れたくなる宿。,和洋室 ◇大正屋グループ共通１，０００円商品券贈呈プラン,166,yes,unclear,booking_confusion,sister_property_movement;insects;aging_or_access,虫;大正屋,"주의 신호: sister_property_movement,insects,aging_or_access",mixed,body_negative_with_context,high,issue_caution_calibration_needed
279,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/9.HTML,archive_9,Jalan_10437547,ja,2018/9/18,2018年9月宿泊,5,5,5,３世代の旅行。,和洋室 【直前割】 ★お部屋タイプおまかせプラン,105,yes,public_bath,public_bath_hot_spring;booking_confusion,,,대욕장/공용탕 이용 경험 언급,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
280,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/9.HTML,archive_9,Jalan_10429755,ja,2018/9/13,2018年7月宿泊,3,4,4,古希祝いに,和洋室 椎葉山荘で大切な人と過ごす想いでの☆記念日プラン,187,yes,facility_wide,water_texture,insects,温泉;椎葉山荘;虫,우레시노 물성/피부감 또는 온천수 언급; 주의 신호: insects,mixed,body_negative_with_context,high,issue_caution_calibration_needed
281,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/9.HTML,archive_9,Jalan_10408246,ja,2018/9/1,2018年8月宿泊,5,4,4,ゆっくりできました,和洋室 【 網焼きプラン 】 絶品！☆腕利きの料理人が焼き上げた大正屋特選牛を網焼きで食す,73,yes,unclear,booking_confusion,sister_property_movement,大正屋,주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
282,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/9.HTML,archive_9,Jalan_10327227,ja,2018/7/26,2018年7月宿泊,5,5,5,最高の思い出です。,和洋室 【生ビール１ジョッキ付きプラン】料金そのままで大好評♪（お肉は網焼き）,125,no,unclear,,,,온천 언급 없는 숙박 경험 리뷰.,positive,body_positive,high,issue_caution_calibration_needed
283,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/9.HTML,archive_9,Jalan_10310706,ja,2018/7/16,2018年7月宿泊,4,5,5,のんびりできました。,和洋室 【 網焼きプラン 】 絶品！☆腕利きの料理人が焼き上げた大正屋特選牛を網焼きで食す,118,yes,room_bath;open_air_public_bath;public_bath;facility_wide,room_bath_hot_spring;public_bath_hot_spring;water_texture;booking_confusion,sister_property_movement,温泉;露天;露天風呂;内風呂;大正屋,계류/공용 노천탕 경험 언급; 대욕장/공용탕 이용 경험 언급; 객실 내탕/檜風呂 맥락 언급; 우레시노 물성/피부감 또는 온천수 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
284,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/9.HTML,archive_9,Jalan_10309858,ja,2018/7/15,2018年7月宿泊,5,4,5,対応に感謝です。,和洋室 【生ビール１ジョッキ付きプラン】料金そのままで大好評♪（お肉は網焼き）,96,no,unclear,,,,온천 언급 없는 숙박 경험 리뷰.,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
285,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/9.HTML,archive_9,Jalan_10296476,ja,2018/7/5,2018年6月宿泊,5,4,5,還暦のお祝いに家族旅行,和洋室 ◇大正屋グループ共通１，０００円商品券贈呈プラン,293,yes,public_bath,public_bath_hot_spring;water_texture;booking_confusion,sister_property_movement;insects;cleanliness,虫;清掃;大正屋,"대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 또는 온천수 언급; 주의 신호: sister_property_movement,insects,cleanliness",mixed,body_negative_with_context,high,issue_caution_calibration_needed
286,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/9.HTML,archive_9,Jalan_10263249,ja,2018/6/11,2018年6月宿泊,5,5,5,蛍鑑賞の旅。,和室 【得割和室プラン】《カップルにおすすめ》和室のみだから料金お得な部屋プラン『景観度優』,131,yes,unclear,booking_confusion,,椎葉山荘,온천 언급 없는 숙박 경험 리뷰.,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
287,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/9.HTML,archive_9,Jalan_10247806,ja,2018/5/31,2018年4月宿泊,4,4,4,いい宿でした。,和室 【直前予約】焼肉食べ放題プラン★しいばの湯併設セルフ式レストラン『山法師』にて,67,yes,unclear,water_texture;booking_confusion,,しいばの湯;椎葉山荘,우레시노 물성/피부감 또는 온천수 언급,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
288,Jalan,https://www.jalan.net/yad387276/kuchikomi/archive/9.HTML,archive_9,Jalan_10239596,ja,2018/5/26,2018年4月宿泊,5,4,5,感動しました,和洋室 【 網焼きプラン 】 絶品！☆腕利きの料理人が焼き上げた大正屋特選牛を網焼きで食す,656,yes,room_bath;open_air_public_bath;public_bath;facility_wide,room_bath_hot_spring;public_bath_hot_spring;water_texture;booking_confusion,sister_property_movement,温泉;椎葉の湯;檜風呂;大正屋,계류/공용 노천탕 경험 언급; 대욕장/공용탕 이용 경험 언급; 객실 내탕/檜風呂 맥락 언급; 우레시노 물성/피부감 또는 온천수 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
