sample_id,platform,provider,review_date,rating,source_url,language,author_hash,lodging_context,onsen_related,bath_area_tags,signal_tags,caution_tags,original_keywords,paraphrase_ko,source_access,included_in_lodging_direct_count,signal_direction,direction_backfill_rule,direction_backfill_confidence,direction_backfill_candidate_type
enokiya-agoda_api-1052561371,Agoda API,Booking.com,"November 01, 2025",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,c2829a396a,lodging_direct,True,private_bath,private_bath_experience,,private onsen;onsen,공용 대절탕을 프라이빗하게 이용하는 경험을 언급한 후기다.,direct_readable,True,positive,body_positive,high,issue_caution_calibration_needed
enokiya-agoda_api-1092169187,Agoda API,Agoda,"March 27, 2026",9.2,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,6b89915ddf,lodging_direct,True,private_bath,private_bath_experience,,private onsen;onsen,공용 대절탕을 프라이빗하게 이용하는 경험을 언급한 후기다.,direct_readable,True,positive,body_positive,high,issue_caution_calibration_needed
enokiya-agoda_api-1046728191,Agoda API,Booking.com,"October 19, 2025",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,89573d55fe,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-988312394,Agoda API,Agoda,"July 10, 2025",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,6dd17e70e5,lodging_direct,True,private_bath,private_bath_experience,,,공용 대절탕을 프라이빗하게 이용하는 경험을 언급한 후기다.,direct_readable,True,positive,body_positive,high,issue_caution_calibration_needed
enokiya-agoda_api-963040022,Agoda API,Booking.com,"April 30, 2025",8.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,4743fd0b33,lodging_direct,True,private_bath,private_bath_experience,,private onsen;onsen,공용 대절탕을 프라이빗하게 이용하는 경험을 언급한 후기다.,direct_readable,True,positive,body_positive,high,issue_caution_calibration_needed
enokiya-agoda_api-1067069422,Agoda API,Agoda,"January 13, 2026",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,ea8d2424a1,lodging_direct,True,facility_wide,crowding;booking_confusion,,hot spring,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다; 공실 타이밍이나 대기 가능성을 함께 남겼다.,direct_readable,True,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
enokiya-agoda_api-956062523,Agoda API,Booking.com,"April 22, 2025",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,c5c8f32bdf,lodging_direct,True,facility_wide,facility_wide_hot_spring_mention,,onsen,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다.,direct_readable,True,positive,rating_positive_signal,medium,issue_caution_calibration_needed
enokiya-agoda_api-1056912975,Agoda API,Agoda,"December 02, 2025",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,c62e2f0a9e,lodging_direct,True,facility_wide,crowding,building_age,onsen;wait,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다; 공실 타이밍이나 대기 가능성을 함께 남겼다; 객실 샤워/동선 등 운영 주의 신호가 붙는다.,direct_readable,True,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
enokiya-agoda_api-944669949,Agoda API,Booking.com,"March 25, 2025",7.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,36d740ab58,lodging_direct,True,facility_wide,crowding,,shower;wait,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다; 공실 타이밍이나 대기 가능성을 함께 남겼다.,direct_readable,True,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
enokiya-agoda_api-1104740163,Agoda API,Agoda,"April 11, 2026",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,16301c5bdd,lodging_direct,False,,,pet_friendly_context,,숙박 경험 중심 후기다; 객실 샤워/동선 등 운영 주의 신호가 붙는다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-934227177,Agoda API,Booking.com,"February 28, 2025",9.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,a60ee781ca,lodging_direct,True,facility_wide,facility_wide_hot_spring_mention,,hot spring,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다.,direct_readable,True,positive,rating_positive_signal,medium,issue_caution_calibration_needed
enokiya-agoda_api-1133886982,Agoda API,Agoda,"June 18, 2026",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,8fa705169c,lodging_direct,True,private_bath,private_bath_experience,,private onsen;onsen,공용 대절탕을 프라이빗하게 이용하는 경험을 언급한 후기다.,direct_readable,True,positive,body_positive,high,issue_caution_calibration_needed
enokiya-agoda_api-916517411,Agoda API,Booking.com,"January 16, 2025",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,64ca93f83b,lodging_direct,True,private_bath,private_bath_experience;crowding;booking_confusion,room_no_shower_or_small_wet_area,private onsen;onsen;shower;available,공용 대절탕을 프라이빗하게 이용하는 경험을 언급한 후기다; 공실 타이밍이나 대기 가능성을 함께 남겼다; 객실 샤워/동선 등 운영 주의 신호가 붙는다.,direct_readable,True,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
enokiya-agoda_api-1059071311,Agoda API,Agoda,"December 12, 2025",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,50c6d90320,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-895045778,Agoda API,Booking.com,"November 15, 2024",1.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,fd0aa93434,lodging_direct,True,facility_wide,facility_wide_hot_spring_mention,,shower,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다.,direct_readable,True,positive,positive_signal_no_caution,medium,issue_caution_calibration_needed
enokiya-agoda_api-929575825,Agoda API,Agoda,"February 17, 2025",9.6,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,2b20bde9c5,lodging_direct,True,family_bath,private_bath_experience,building_age,family bath,공용 대절탕을 프라이빗하게 이용하는 경험을 언급한 후기다; 객실 샤워/동선 등 운영 주의 신호가 붙는다.,direct_readable,True,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
enokiya-agoda_api-895045779,Agoda API,Booking.com,"November 14, 2024",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,31e9697d43,lodging_direct,True,private_bath,private_bath_experience,,private onsen;onsen,공용 대절탕을 프라이빗하게 이용하는 경험을 언급한 후기다.,direct_readable,True,positive,body_positive,high,issue_caution_calibration_needed
enokiya-agoda_api-815965895,Agoda API,Agoda,"June 06, 2024",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,7841417529,lodging_direct,True,facility_wide,facility_wide_hot_spring_mention,room_no_shower_or_small_wet_area,hot spring;shower,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다; 객실 샤워/동선 등 운영 주의 신호가 붙는다.,direct_readable,True,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
enokiya-agoda_api-812109893,Agoda API,Booking.com,"May 24, 2024",9.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,23ef075d4c,lodging_direct,True,private_bath,private_bath_experience,,private onsen;onsen,공용 대절탕을 프라이빗하게 이용하는 경험을 언급한 후기다.,direct_readable,True,positive,body_positive,high,issue_caution_calibration_needed
enokiya-agoda_api-1072072070,Agoda API,Agoda,"February 02, 2026",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,2cce683b86,lodging_direct,True,facility_wide,crowding;booking_confusion,,,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다; 공실 타이밍이나 대기 가능성을 함께 남겼다.,direct_readable,True,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
enokiya-agoda_api-752589616,Agoda API,Booking.com,"December 09, 2023",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,af7f48cc57,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-943554251,Agoda API,Agoda,"April 05, 2025",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,86f7e437fa,lodging_direct,True,private_bath,private_bath_experience,,private bath,공용 대절탕을 프라이빗하게 이용하는 경험을 언급한 후기다.,direct_readable,True,positive,body_positive,high,issue_caution_calibration_needed
enokiya-agoda_api-951064987,Agoda API,Booking.com,"April 13, 2025",9.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,ce34021b85,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-901697344,Agoda API,Agoda,"December 04, 2024",9.6,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,db9d1980fb,lodging_direct,True,facility_wide,facility_wide_hot_spring_mention,,onsen,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다.,direct_readable,True,positive,rating_positive_signal,medium,issue_caution_calibration_needed
enokiya-agoda_api-974459186,Agoda API,Booking.com,"May 22, 2025",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,4683ada43d,lodging_direct,True,private_bath,private_bath_experience,,private onsen;onsen,공용 대절탕을 프라이빗하게 이용하는 경험을 언급한 후기다.,direct_readable,True,positive,body_positive,high,issue_caution_calibration_needed
enokiya-agoda_api-926325240,Agoda API,Agoda,"February 07, 2025",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,3b17f4e455,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-944669947,Agoda API,Booking.com,"March 25, 2025",9.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,9c17520e4b,lodging_direct,True,private_bath,private_bath_experience,,private onsen;onsen,공용 대절탕을 프라이빗하게 이용하는 경험을 언급한 후기다.,direct_readable,True,positive,body_positive,high,issue_caution_calibration_needed
enokiya-agoda_api-1080925295,Agoda API,Agoda,"March 11, 2026",7.2,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,e0b366c8b4,lodging_direct,True,private_bath,private_bath_experience;crowding;booking_confusion,,private bath;available,공용 대절탕을 프라이빗하게 이용하는 경험을 언급한 후기다; 공실 타이밍이나 대기 가능성을 함께 남겼다.,direct_readable,True,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
enokiya-agoda_api-1113455504,Agoda API,Booking.com,"May 01, 2026",8.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ja,4bb81d952c,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-904888834,Agoda API,Agoda,"December 17, 2024",9.6,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,f9cf738ade,lodging_direct,True,private_bath,private_bath_experience;crowding,,onsen;available,공용 대절탕을 프라이빗하게 이용하는 경험을 언급한 후기다; 공실 타이밍이나 대기 가능성을 함께 남겼다.,direct_readable,True,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
enokiya-agoda_api-1040272913,Agoda API,Booking.com,"January 19, 2026",9.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ja,4549c1746d,lodging_direct,True,family_bath,private_bath_experience,,家族風呂,공용 대절탕을 프라이빗하게 이용하는 경험을 언급한 후기다.,direct_readable,True,positive,body_positive,high,issue_caution_calibration_needed
enokiya-agoda_api-1125687237,Agoda API,Agoda,"May 30, 2026",9.6,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,91319980df,lodging_direct,True,private_bath,private_bath_experience;crowding;booking_confusion,,private bath;shower,공용 대절탕을 프라이빗하게 이용하는 경험을 언급한 후기다; 공실 타이밍이나 대기 가능성을 함께 남겼다.,direct_readable,True,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
enokiya-agoda_api-1052561364,Agoda API,Booking.com,"November 05, 2025",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ja,9a8bd6e900,lodging_direct,True,family_bath,private_bath_experience,,家族風呂;湯,공용 대절탕을 프라이빗하게 이용하는 경험을 언급한 후기다.,direct_readable,True,positive,body_positive,high,issue_caution_calibration_needed
enokiya-agoda_api-913861485,Agoda API,Agoda,"January 07, 2025",8.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,62b069b7ae,lodging_direct,True,facility_wide,facility_wide_hot_spring_mention,room_no_shower_or_small_wet_area,shower,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다; 객실 샤워/동선 등 운영 주의 신호가 붙는다.,direct_readable,True,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
enokiya-agoda_api-1052561366,Agoda API,Booking.com,"November 04, 2025",9.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ja,7fc4f740c9,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-917307238,Agoda API,Agoda,"January 17, 2025",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,82007755c4,lodging_direct,True,facility_wide,crowding;booking_confusion,building_age,hot spring;available,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다; 공실 타이밍이나 대기 가능성을 함께 남겼다; 객실 샤워/동선 등 운영 주의 신호가 붙는다.,direct_readable,True,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
enokiya-agoda_api-1046728188,Agoda API,Booking.com,"October 27, 2025",9.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ja,8cd51bc582,lodging_direct,True,private_bath,private_bath_experience,,貸切,공용 대절탕을 프라이빗하게 이용하는 경험을 언급한 후기다.,direct_readable,True,positive,body_positive,high,issue_caution_calibration_needed
enokiya-agoda_api-1058856599,Agoda API,Agoda,"December 11, 2025",9.6,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,53a584a590,lodging_direct,True,private_bath,private_bath_experience;crowding;booking_confusion,,private bath;wait,공용 대절탕을 프라이빗하게 이용하는 경험을 언급한 후기다; 공실 타이밍이나 대기 가능성을 함께 남겼다.,direct_readable,True,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
enokiya-agoda_api-1024816878,Agoda API,Booking.com,"September 04, 2025",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ja,3bb3cd1acb,lodging_direct,True,facility_wide,facility_wide_hot_spring_mention,pet_friendly_context,温泉,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다; 객실 샤워/동선 등 운영 주의 신호가 붙는다.,direct_readable,True,positive,rating_positive_signal,medium,issue_caution_calibration_needed
enokiya-agoda_api-938479004,Agoda API,Agoda,"March 25, 2025",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,f37c093e19,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-990913861,Agoda API,Booking.com,"June 29, 2025",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ja,3f2c60b9d1,lodging_direct,True,private_bath,private_bath_experience,,露天;湯,공용 대절탕을 프라이빗하게 이용하는 경험을 언급한 후기다.,direct_readable,True,positive,body_positive,high,issue_caution_calibration_needed
enokiya-agoda_api-981182604,Agoda API,Agoda,"June 22, 2025",8.8,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,03edde21ad,lodging_direct,True,facility_wide,facility_wide_hot_spring_mention,,,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다.,direct_readable,True,positive,rating_positive_signal,medium,issue_caution_calibration_needed
enokiya-agoda_api-934227187,Agoda API,Booking.com,"February 19, 2025",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ja,32522e1ba9,lodging_direct,True,facility_wide,facility_wide_hot_spring_mention,,,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다.,direct_readable,True,positive,rating_positive_signal,medium,issue_caution_calibration_needed
enokiya-agoda_api-1104625641,Agoda API,Agoda,"April 09, 2026",9.6,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,fce79b3cff,lodging_direct,True,facility_wide,facility_wide_hot_spring_mention,,,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다.,direct_readable,True,positive,rating_positive_signal,medium,issue_caution_calibration_needed
enokiya-agoda_api-832912132,Agoda API,Booking.com,"July 14, 2024",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ja,3865cebf3c,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-1080538276,Agoda API,Agoda,"March 06, 2026",9.2,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,d312cc75dc,lodging_direct,True,facility_wide,facility_wide_hot_spring_mention,,,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다.,direct_readable,True,positive,rating_positive_signal,medium,issue_caution_calibration_needed
enokiya-agoda_api-825680795,Agoda API,Booking.com,"June 27, 2024",8.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ja,9a8bd6e900,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-1124338094,Agoda API,Agoda,"May 28, 2026",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,1b78097fcf,lodging_direct,True,private_bath,private_bath_experience,,private onsen;onsen,공용 대절탕을 프라이빗하게 이용하는 경험을 언급한 후기다.,direct_readable,True,positive,body_positive,high,issue_caution_calibration_needed
enokiya-agoda_api-818690606,Agoda API,Booking.com,"June 14, 2024",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ja,bb80fdf456,lodging_direct,True,private_bath,private_bath_experience;crowding,pet_friendly_context,貸切風呂;貸切;湯,공용 대절탕을 프라이빗하게 이용하는 경험을 언급한 후기다; 공실 타이밍이나 대기 가능성을 함께 남겼다; 객실 샤워/동선 등 운영 주의 신호가 붙는다.,direct_readable,True,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
enokiya-agoda_api-1137803951,Agoda API,Agoda,"June 25, 2026",8.8,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,503204c093,lodging_direct,True,private_bath,private_bath_experience,,onsen,공용 대절탕을 프라이빗하게 이용하는 경험을 언급한 후기다.,direct_readable,True,positive,body_positive,high,issue_caution_calibration_needed
enokiya-agoda_api-793872175,Agoda API,Booking.com,"April 16, 2024",8.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ja,f84e984ba2,lodging_direct,True,facility_wide,facility_wide_hot_spring_mention,,,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다.,direct_readable,True,positive,rating_positive_signal,medium,issue_caution_calibration_needed
enokiya-agoda_api-885954592,Agoda API,Agoda,"October 24, 2024",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,2486c6120a,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-785035914,Agoda API,Booking.com,"March 28, 2024",9.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ja,7aff3aa5d2,lodging_direct,True,facility_wide,facility_wide_hot_spring_mention,pet_friendly_context,湯,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다; 객실 샤워/동선 등 운영 주의 신호가 붙는다.,direct_readable,True,positive,rating_positive_signal,medium,issue_caution_calibration_needed
enokiya-agoda_api-886490209,Agoda API,Agoda,"October 31, 2024",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,f48fa5224c,lodging_direct,True,facility_wide,facility_wide_hot_spring_mention,,hot spring,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다.,direct_readable,True,positive,rating_positive_signal,medium,issue_caution_calibration_needed
enokiya-agoda_api-778494156,Agoda API,Booking.com,"February 26, 2024",9.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ja,92f269ee22,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-1079929715,Agoda API,Agoda,"March 04, 2026",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,2abce4b5c4,lodging_direct,True,facility_wide,facility_wide_hot_spring_mention,,onsen,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다.,direct_readable,True,positive,rating_positive_signal,medium,issue_caution_calibration_needed
enokiya-agoda_api-763722460,Agoda API,Booking.com,"January 15, 2024",8.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ja,1ef41e7bd4,lodging_direct,True,private_bath,private_bath_experience;crowding;booking_confusion;temperature,building_age,貸切風呂;貸切;温泉;熱い,공용 대절탕을 프라이빗하게 이용하는 경험을 언급한 후기다; 공실 타이밍이나 대기 가능성을 함께 남겼다; 탕 온도나 계절 체감이 언급된다; 객실 샤워/동선 등 운영 주의 신호가 붙는다.,direct_readable,True,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
enokiya-agoda_api-960255984,Agoda API,Agoda,"May 05, 2025",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,c269af59b8,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-746971109,Agoda API,Booking.com,"November 22, 2023",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ja,fcf6967c79,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-958968952,Agoda API,Agoda,"May 03, 2025",9.6,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,31f2c8b46d,lodging_direct,True,private_bath,private_bath_experience;crowding;booking_confusion,,private onsen;hot spring;onsen,공용 대절탕을 프라이빗하게 이용하는 경험을 언급한 후기다; 공실 타이밍이나 대기 가능성을 함께 남겼다.,direct_readable,True,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
enokiya-agoda_api-742085776,Agoda API,Booking.com,"November 08, 2023",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ja,a6aa6c594f,lodging_direct,True,private_bath,private_bath_experience,,貸切風呂;貸切;露天風呂;露天,공용 대절탕을 프라이빗하게 이용하는 경험을 언급한 후기다.,direct_readable,True,positive,body_positive,high,issue_caution_calibration_needed
enokiya-agoda_api-981412395,Agoda API,Agoda,"June 25, 2025",9.2,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,8af9810589,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-1107205299,Agoda API,Booking.com,"April 08, 2026",9.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,01b163783a,lodging_direct,True,private_bath,private_bath_experience,,private onsen;onsen,공용 대절탕을 프라이빗하게 이용하는 경험을 언급한 후기다.,direct_readable,True,positive,body_positive,high,issue_caution_calibration_needed
enokiya-agoda_api-931447054,Agoda API,Agoda,"February 23, 2025",9.2,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,ef47b9a4cf,lodging_direct,True,facility_wide,crowding,pet_friendly_context,public bath;onsen;shower;wait,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다; 공실 타이밍이나 대기 가능성을 함께 남겼다; 객실 샤워/동선 등 운영 주의 신호가 붙는다.,direct_readable,True,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
enokiya-agoda_api-855667155,Agoda API,Booking.com,"August 07, 2024",9.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,28336899f9,lodging_direct,False,,crowding;booking_confusion,,,숙박 경험 중심 후기다; 공실 타이밍이나 대기 가능성을 함께 남겼다.,direct_readable,True,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
enokiya-agoda_api-1081314748,Agoda API,Agoda,"March 12, 2026",9.6,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,f709b04e0f,lodging_direct,True,family_bath,private_bath_experience;crowding;booking_confusion,,family bath;onsen;available,공용 대절탕을 프라이빗하게 이용하는 경험을 언급한 후기다; 공실 타이밍이나 대기 가능성을 함께 남겼다.,direct_readable,True,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
enokiya-agoda_api-818690612,Agoda API,Booking.com,"June 14, 2024",7.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,5b7a0567b3,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-1073743953,Agoda API,Agoda,"February 10, 2026",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,57fcf5df1f,lodging_direct,True,facility_wide,crowding,,hot spring;available,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다; 공실 타이밍이나 대기 가능성을 함께 남겼다.,direct_readable,True,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
enokiya-agoda_api-1133348132,Agoda API,Booking.com,"June 10, 2026",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ja,a6e78b4a1d,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-1066264464,Agoda API,Agoda,"January 11, 2026",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,05364c0625,lodging_direct,True,private_bath,private_bath_experience,room_no_shower_or_small_wet_area,private onsen;onsen;shower,공용 대절탕을 프라이빗하게 이용하는 경험을 언급한 후기다; 객실 샤워/동선 등 운영 주의 신호가 붙는다.,direct_readable,True,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
enokiya-agoda_api-1119759229,Agoda API,Booking.com,"May 14, 2026",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ja,c42a91c13d,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable,True,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
enokiya-agoda_api-1059493992,Agoda API,Agoda,"December 15, 2025",10.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,en,a170178273,lodging_direct,True,private_bath,private_bath_experience,,private onsen;onsen,공용 대절탕을 프라이빗하게 이용하는 경험을 언급한 후기다.,direct_readable,True,positive,body_positive,high,issue_caution_calibration_needed
enokiya-agoda_api-1107205315,Agoda API,Booking.com,"April 06, 2026",8.0,https://www.agoda.com/enokiya-ryokan/hotel/yufu-jp.html,ja,0d9c6bcb8b,lodging_direct,True,facility_wide,facility_wide_hot_spring_mention,,湯,숙소 온천 또는 욕장 이용을 넓게 언급한 후기다.,direct_readable,True,positive,rating_positive_signal,medium,issue_caution_calibration_needed
