direct_read_sequence,platform,source_url,page_label,review_id,language,review_date,stay_date,rating,bath_rating,room_rating,title,room_or_plan,body_char_count,onsen_related,bath_area_tags,signal_tags,issue_tags,original_keywords_short,short_paraphrase,signal_direction,direction_backfill_rule,direction_backfill_confidence,direction_backfill_candidate_type
171,Jalan,https://www.jalan.net/yad321819/kuchikomi/archive/2.HTML,archive_2,Jalan_archive_2_29,ja,2025/2/9,2025年1月宿泊,5,5,4,料理、温泉、おもてなし全てが最高,【当館人気No1プラン】佐賀の厳選食材を満喫◆佐賀牛陶板焼＆旬菜＆鮮魚など《佐賀牛会席◆食事処》,103,yes,facility_wide,water_texture,,温泉;湯,우레시노 물성/피부감 언급,positive,body_positive,high,issue_caution_calibration_needed
172,Jalan,https://www.jalan.net/yad321819/kuchikomi/archive/2.HTML,archive_2,Jalan_archive_2_30,ja,2025/1/26,2025年1月宿泊,4,4,5,さすが老舗旅館,【最高峰客室◆衆芳亭】優雅と静寂が織りなす日本庭園と和空間、匠の技冴える珠玉の会席《食事処◆松会席》,321,yes,public_bath;room_bath,public_bath_hot_spring;room_bath_hot_spring;water_texture,,お風呂;大浴場;温泉;風呂,대욕장/공용탕 이용 경험 언급; 객실탕/객실 노천탕 맥락 언급; 우레시노 물성/피부감 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
173,Jalan,https://www.jalan.net/yad321819/kuchikomi/archive/3.HTML,archive_3,Jalan_archive_3_1,ja,2025/1/23,2025年1月宿泊,4,5,4,泉質が素晴らしい,【迷ったらコチラ】生ビール中一杯付プラン《藤会席◆食事処》,65,yes,facility_wide,water_texture,,泉質;温泉,우레시노 물성/피부감 언급,positive,body_positive,high,issue_caution_calibration_needed
174,Jalan,https://www.jalan.net/yad321819/kuchikomi/archive/3.HTML,archive_3,Jalan_archive_3_2,ja,2025/1/20,2024年12月宿泊,4,5,3,温泉とご飯が一級品,【早割30】旬菜彩る大正屋特選牛付会席が早期予約で1000円引《藤会席◆食事処》,84,yes,facility_wide,booking_confusion;water_texture,,温泉,우레시노 물성/피부감 언급,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
175,Jalan,https://www.jalan.net/yad321819/kuchikomi/archive/3.HTML,archive_3,Jalan_archive_3_3,ja,2025/1/15,2024年12月宿泊,5,5,4,美肌の湯が楽しめる宿,【料理グレードアップ】趣向を凝らした珠玉の逸品◆匠の技が織りなす料理長特選会席《松会席◆食事処》,115,yes,facility_wide,water_texture,,お風呂;温泉;湯;美肌;風呂,우레시노 물성/피부감 언급,positive,body_positive,high,issue_caution_calibration_needed
176,Jalan,https://www.jalan.net/yad321819/kuchikomi/archive/3.HTML,archive_3,Jalan_archive_3_4,ja,2025/1/14,2025年1月宿泊,5,5,4,大満足のお宿,【早割30】旬菜彩る大正屋特選牛付会席が早期予約で1000円引《藤会席◆食事処》,106,yes,facility_wide,booking_confusion;water_texture,,湯,우레시노 물성/피부감 언급,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
177,Jalan,https://www.jalan.net/yad321819/kuchikomi/archive/3.HTML,archive_3,Jalan_archive_3_5,ja,2025/1/8,2025年1月宿泊,5,4,4,ゆっくりとくつろげました！,【スタンダードプラン】美肌温泉に癒される湯治旅◆郷土の旬菜彩る大正屋特選牛付会席《藤会席◆食事処》,104,yes,facility_wide,water_texture,,温泉;湯;美肌,우레시노 물성/피부감 언급,positive,body_positive,high,issue_caution_calibration_needed
178,Jalan,https://www.jalan.net/yad321819/kuchikomi/archive/3.HTML,archive_3,Jalan_archive_3_6,ja,2025/1/5,2024年12月宿泊,5,5,5,安心の大正屋さん,【じゃらんスペシャルウィーク】東館客室◆匠の技が紡ぐ珠玉の逸品◆料理長特選会席《松会席◆食事処》,66,yes,facility_wide,water_texture,,お風呂;風呂,우레시노 물성/피부감 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
179,Jalan,https://www.jalan.net/yad321819/kuchikomi/archive/3.HTML,archive_3,Jalan_archive_3_7,ja,2025/1/5,2024年12月宿泊,2,4,1,楽しみにしてたホテル,【◆直前割タイムセール◆10％OFF】《お日にち限定でお得★大浴場・四季の湯がリニューアルオープン,63,yes,public_bath,public_bath_hot_spring;water_texture,,四季の湯;大浴場;湯,대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 언급,positive,body_positive,high,issue_caution_calibration_needed
180,Jalan,https://www.jalan.net/yad321819/kuchikomi/archive/3.HTML,archive_3,Jalan_archive_3_8,ja,2025/1/5,2025年1月宿泊,4,5,3,子供連れにも優しい宿,【令和７年迎春プラン】新年の始まりは嬉野温泉で！ お正月特別販売【お食事処】,86,yes,facility_wide,water_texture,,温泉;湯,우레시노 물성/피부감 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
181,Jalan,https://www.jalan.net/yad321819/kuchikomi/archive/3.HTML,archive_3,Jalan_archive_3_9,ja,2024/12/30,2024年12月宿泊,4,3,4,和の情緒がたっぷりと感じられます,【じゃらんのお得な10日間】20％OFF◆庭園側,517,yes,open_air_public_bath;public_bath,public_bath_hot_spring;water_texture,,四季の湯;泉質;温泉;湯;滝の湯;露天;露天風呂;風呂,대욕장/공용탕 이용 경험 언급; 공용 노천탕 경험 언급; 우레시노 물성/피부감 언급,positive,positive_signal_no_caution,medium,issue_caution_calibration_needed
182,Jalan,https://www.jalan.net/yad321819/kuchikomi/archive/3.HTML,archive_3,Jalan_archive_3_10,ja,2024/12/16,2024年11月宿泊,4,5,4,風呂が最高でした,【じゃらんのお得な10日間】30％OFF◆東館客室◆匠の技が紡ぐ珠玉の料理長特選会席《松会席◆食事処》,306,yes,private_bath;public_bath,private_bath_experience;public_bath_hot_spring;water_texture,,しいばの湯;四季の湯;泉質;温泉;湯;滝の湯;貸切;風呂,대욕장/공용탕 이용 경험 언급; 대절/프라이빗탕 맥락 언급; 우레시노 물성/피부감 언급,positive,body_positive,high,issue_caution_calibration_needed
183,Jalan,https://www.jalan.net/yad321819/kuchikomi/archive/3.HTML,archive_3,Jalan_archive_3_11,ja,2024/12/15,2024年12月宿泊,3,4,2,古い旅館なので仕方ないのですが,【早割30】旬菜彩る大正屋特選牛付会席が早期予約で1000円引《藤会席◆食事処》,212,yes,facility_wide,booking_confusion,aging_or_access,お風呂;風呂,주의 신호: aging_or_access,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
184,Jalan,https://www.jalan.net/yad321819/kuchikomi/archive/3.HTML,archive_3,Jalan_archive_3_12,ja,2024/12/15,2024年12月宿泊,5,4,5,米寿＆還暦旅行,【50歳以上限定のおとな旅★10%OFF】日本庭園と檜内風呂付客室◆大正屋特選牛会席《食事処◆松会席》,296,yes,facility_wide,water_texture,aging_or_access,温泉;湯;風呂,우레시노 물성/피부감 언급; 주의 신호: aging_or_access,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
185,Jalan,https://www.jalan.net/yad321819/kuchikomi/archive/3.HTML,archive_3,Jalan_archive_3_13,ja,2024/11/30,2024年11月宿泊,5,5,5,最高でした！！！,【じゃらんのお得な10日間】30％OFF◆東館客室◆匠の技が紡ぐ珠玉の料理長特選会席《松会席◆食事処》,492,yes,facility_wide,water_texture,aging_or_access;sister_property_movement,お風呂;温泉;風呂,"우레시노 물성/피부감 언급; 주의 신호: aging_or_access,sister_property_movement",mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
186,Jalan,https://www.jalan.net/yad321819/kuchikomi/archive/3.HTML,archive_3,Jalan_archive_3_14,ja,2024/11/30,2024年11月宿泊,5,5,5,部屋から眺める庭の雰囲気が最高でした,【一泊,101,yes,public_bath,public_bath_hot_spring,aging_or_access,大浴場,대욕장/공용탕 이용 경험 언급; 주의 신호: aging_or_access,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
187,Jalan,https://www.jalan.net/yad321819/kuchikomi/archive/3.HTML,archive_3,Jalan_archive_3_15,ja,2024/11/27,2024年10月宿泊,4,4,5,女性グループ旅に最適,【じゃらんスペシャルウィーク】東館客室限定割引◆郷土の旬菜彩る大正屋特選牛付会席《藤会席◆食事処》,154,yes,facility_wide,water_texture,,温泉,우레시노 물성/피부감 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
188,Jalan,https://www.jalan.net/yad321819/kuchikomi/archive/3.HTML,archive_3,Jalan_archive_3_16,ja,2024/11/26,2024年11月宿泊,5,4,5,接客が大変良い,【じゃらんスペシャルウィーク】東館客室限定割引◆郷土の旬菜彩る大正屋特選牛付会席《藤会席◆食事処》,184,yes,facility_wide,water_texture,aging_or_access,お風呂;風呂,우레시노 물성/피부감 언급; 주의 신호: aging_or_access,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
189,Jalan,https://www.jalan.net/yad321819/kuchikomi/archive/3.HTML,archive_3,Jalan_archive_3_17,ja,2024/11/23,2024年11月宿泊,5,4,5,また来たいです,【一泊,420,yes,public_bath;room_bath,public_bath_hot_spring;room_bath_hot_spring;water_texture,sister_property_movement,お風呂;大浴場;椎葉山荘;温泉;湯;滝の湯;美肌;部屋風呂,대욕장/공용탕 이용 경험 언급; 객실탕/객실 노천탕 맥락 언급; 우레시노 물성/피부감 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
190,Jalan,https://www.jalan.net/yad321819/kuchikomi/archive/3.HTML,archive_3,Jalan_archive_3_18,ja,2024/11/10,2024年11月宿泊,2,2,2,部屋が離れすぎ,【早割60】佐賀の厳選食材を満喫◆佐賀牛会席が早期予約で2000円引《佐賀牛会席◆食事処》,202,yes,open_air_public_bath,booking_confusion;public_bath_hot_spring;water_texture,aging_or_access,お風呂;湯;露天;風呂,공용 노천탕 경험 언급; 우레시노 물성/피부감 언급; 주의 신호: aging_or_access,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
191,Jalan,https://www.jalan.net/yad321819/kuchikomi/archive/3.HTML,archive_3,Jalan_archive_3_19,ja,2024/10/31,2024年10月宿泊,4,4,3,古社巡りと温泉,【早割30】旬菜彩る大正屋特選牛付会席が早期予約で1000円引《藤会席◆食事処》,95,yes,facility_wide,booking_confusion;water_texture,,泉質;温泉;湯;美人の湯,우레시노 물성/피부감 언급,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
192,Jalan,https://www.jalan.net/yad321819/kuchikomi/archive/3.HTML,archive_3,Jalan_archive_3_20,ja,2024/10/23,2024年10月宿泊,5,5,4,ゆったりくつろげるお宿,【早割60】佐賀の厳選食材を満喫◆佐賀牛会席が早期予約で2000円引《佐賀牛会席◆食事処》,299,yes,open_air_public_bath,booking_confusion;public_bath_hot_spring;water_texture,sister_property_movement,お風呂;温泉;湯;美肌;露天;露天風呂;風呂,공용 노천탕 경험 언급; 우레시노 물성/피부감 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
193,Jalan,https://www.jalan.net/yad321819/kuchikomi/archive/3.HTML,archive_3,Jalan_archive_3_21,ja,2024/10/17,2024年10月宿泊,5,5,5,老舗にふさわしい,【じゃらんのお得な10日間】20％OFF◆庭園側,285,yes,open_air_public_bath,public_bath_hot_spring;water_texture,,お風呂;温泉;湯;露天;露天風呂;風呂,공용 노천탕 경험 언급; 우레시노 물성/피부감 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
194,Jalan,https://www.jalan.net/yad321819/kuchikomi/archive/3.HTML,archive_3,Jalan_archive_3_22,ja,2024/10/7,2024年10月宿泊,5,5,4,また泊まりたいお宿でした,【当館人気No1プラン】佐賀の厳選食材を満喫◆佐賀牛陶板焼＆旬菜＆鮮魚など《佐賀牛会席◆食事処》,77,yes,facility_wide,water_texture,,泉質;温泉,우레시노 물성/피부감 언급,positive,body_positive,high,issue_caution_calibration_needed
195,Jalan,https://www.jalan.net/yad321819/kuchikomi/archive/3.HTML,archive_3,Jalan_archive_3_23,ja,2024/9/24,2024年8月宿泊,4,4,4,すべてハイクラスの宿,【早割30】旬菜彩る大正屋特選牛付会席が早期予約で1000円引《藤会席◆食事処》,83,yes,facility_wide,booking_confusion,,お風呂;風呂,온천 언급 없는 숙박 경험 리뷰.,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
196,Jalan,https://www.jalan.net/yad321819/kuchikomi/archive/3.HTML,archive_3,Jalan_archive_3_24,ja,2024/9/22,2024年7月宿泊,3,3,3,温かみのあるホテルでした。,【◆直前割タイムセール◆10％OFF】《お日にち限定でお得★大浴場・四季の湯がリニューアルオープン,68,yes,public_bath,public_bath_hot_spring;water_texture,,四季の湯;大浴場;湯,대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 언급,positive,positive_signal_no_caution,medium,issue_caution_calibration_needed
197,Jalan,https://www.jalan.net/yad321819/kuchikomi/archive/3.HTML,archive_3,Jalan_archive_3_25,ja,2024/9/22,2024年9月宿泊,4,4,4,従業員のかたが皆さん感じ良かった。,【スタンダードプラン】美肌温泉に癒される湯治旅◆郷土の旬菜彩る大正屋特選牛付会席《藤会席◆食事処》,56,yes,public_bath,public_bath_hot_spring;water_texture,,大浴場;温泉;湯;美肌,대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 언급,positive,body_positive,high,issue_caution_calibration_needed
198,Jalan,https://www.jalan.net/yad321819/kuchikomi/archive/3.HTML,archive_3,Jalan_archive_3_26,ja,2024/9/18,2024年9月宿泊,5,5,4,おもてなしの心地よい老舗旅館です,【じゃらんのお得な10日間】５％OFF◆生ビール中一杯付◆老舗旅館で過ごす《藤会席◆食事処》,250,yes,facility_wide,water_texture,temperature,湯,우레시노 물성/피부감 언급; 주의 신호: temperature,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
199,Jalan,https://www.jalan.net/yad321819/kuchikomi/archive/3.HTML,archive_3,Jalan_archive_3_27,ja,2024/9/16,2024年8月宿泊,5,5,4,ザ・旅館,【スタンダードプラン】美肌温泉に癒される湯治旅◆郷土の旬菜彩る大正屋特選牛付会席《藤会席◆食事処》,103,yes,facility_wide,water_texture,,温泉;湯;美肌,우레시노 물성/피부감 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
200,Jalan,https://www.jalan.net/yad321819/kuchikomi/archive/3.HTML,archive_3,Jalan_archive_3_28,ja,2024/9/9,2024年8月宿泊,5,5,5,静かなるお風呂あり,【早割30】旬菜彩る大正屋特選牛付会席が早期予約で1000円引《藤会席◆食事処》,162,yes,facility_wide,booking_confusion;water_texture,sister_property_movement,お風呂;温泉;風呂,우레시노 물성/피부감 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
201,Jalan,https://www.jalan.net/yad321819/kuchikomi/archive/3.HTML,archive_3,Jalan_archive_3_29,ja,2024/8/29,2024年8月宿泊,1,1,3,残念です,【当館人気No1プラン】佐賀の厳選食材を満喫◆佐賀牛陶板焼＆旬菜＆鮮魚など《佐賀牛会席◆食事処》,468,yes,open_air_public_bath,public_bath_hot_spring;water_texture,sister_property_movement,お風呂;温泉;湯;露天;露天風呂;風呂,공용 노천탕 경험 언급; 우레시노 물성/피부감 언급; 주의 신호: sister_property_movement,negative,low_rating_negative_body,high,issue_caution_calibration_needed
202,Jalan,https://www.jalan.net/yad321819/kuchikomi/archive/3.HTML,archive_3,Jalan_archive_3_30,ja,2024/8/24,2024年8月宿泊,4,3,4,子連れ旅行,【じゃらんのお得な10日間】20％OFF◆生ビール中一杯付◆庭園側客室限定《藤会席◆食事処》,137,no,unclear,,,,온천 언급 없는 숙박 경험 리뷰.,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
203,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_0,Rakuten_1,ja,2026-06-29,,5,4,4,接客と食事が最高、また利用したい旅館,,237,yes,facility_wide,water_texture,,温泉;湯,우레시노 물성/피부감 언급,positive,body_positive,high,issue_caution_calibration_needed
204,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_0,Rakuten_2,ja,2026-06-28,,5,5,5,細やかな心遣いに癒される宿,,117,no,unclear,,,,온천 언급 없는 숙박 경험 리뷰.,positive,body_positive,high,issue_caution_calibration_needed
205,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_0,Rakuten_3,ja,2026-06-27,,5,5,4,お風呂と佐賀牛、食事に大満足の宿,,180,yes,facility_wide,water_texture,sister_property_movement,お風呂;椎葉山荘;湯;風呂,우레시노 물성/피부감 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
206,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_0,Rakuten_4,ja,2026-06-22,,4,5,3,サービスとお食事が最高！また泊まりたいホテル,,78,yes,open_air_public_bath,public_bath_hot_spring,,お風呂;露天;露天風呂;風呂,공용 노천탕 경험 언급,positive,body_positive,high,issue_caution_calibration_needed
207,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_0,Rakuten_5,ja,2026-06-22,,5,5,4,老舗の笑顔と絶品朝食、また来たい宿,,130,yes,facility_wide,water_texture,,温泉,우레시노 물성/피부감 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
208,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_0,Rakuten_6,ja,2026-06-16,,5,5,5,朝食のお米が最高でした！,,36,no,unclear,,,,온천 언급 없는 숙박 경험 리뷰.,positive,body_positive,high,issue_caution_calibration_needed
209,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_0,Rakuten_7,ja,2026-06-06,,4,4,4,部屋の作りと食事処への配慮が良い,,25,no,unclear,,,,온천 언급 없는 숙박 경험 리뷰.,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
210,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_0,Rakuten_8,ja,2026-06-05,,5,5,4,部屋の新茶と温泉に癒やされました,,183,yes,facility_wide,water_texture,aging_or_access,温泉;湯,우레시노 물성/피부감 언급; 주의 신호: aging_or_access,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
211,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_0,Rakuten_9,ja,2026-06-03,,4,5,4,温泉質優しく長湯、露天風呂もゆったり,,44,yes,open_air_public_bath,public_bath_hot_spring;water_texture,,泉質;温泉;湯;露天;露天風呂;風呂,공용 노천탕 경험 언급; 우레시노 물성/피부감 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
212,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_0,Rakuten_10,ja,2026-06-02,,5,5,5,従業員の方々の笑顔と心配りに感動,,127,yes,facility_wide,water_texture,,お風呂;風呂,우레시노 물성/피부감 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
213,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_0,Rakuten_11,ja,2026-05-22,,5,5,5,夕食朝食大満足、新緑露天風呂も最高,,56,yes,open_air_public_bath,public_bath_hot_spring,,露天;露天風呂;風呂,공용 노천탕 경험 언급,positive,body_positive,high,issue_caution_calibration_needed
214,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_0,Rakuten_12,ja,2026-05-22,,3,4,3,趣ある建物と温室風風呂、食器は綺麗だが味は普通,,107,yes,facility_wide,water_texture,,お風呂;風呂,우레시노 물성/피부감 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
215,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_0,Rakuten_13,ja,2026-05-21,,5,5,5,庭園と食事、趣ある風呂に感動,,181,yes,facility_wide,water_texture,,お風呂;湯;風呂,우레시노 물성/피부감 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
216,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_0,Rakuten_14,ja,2026-05-18,,4,5,4,お部屋は古いが食事と接客に大満足,,103,yes,facility_wide,water_texture,aging_or_access,お風呂;温泉;風呂,우레시노 물성/피부감 언급; 주의 신호: aging_or_access,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
217,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_0,Rakuten_15,ja,2026-05-12,,5,5,5,丁寧な接客と美味しい料理に満足,,68,no,unclear,,,,온천 언급 없는 숙박 경험 리뷰.,positive,body_positive,high,issue_caution_calibration_needed
218,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_0,Rakuten_16,ja,2026-05-12,,5,5,4,,,235,yes,public_bath,public_bath_hot_spring;water_texture,,しいばの湯;温泉;湯,대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
219,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_0,Rakuten_17,ja,2026-05-03,,3,4,2,温泉と朝食は良かったが夕食は残念,,146,yes,facility_wide,water_texture,,温泉;湯,우레시노 물성/피부감 언급,mixed,body_positive_and_negative,high,issue_caution_calibration_needed
220,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_0,Rakuten_18,ja,2026-05-02,,5,5,5,丁寧な接客と充実した設備に満足,,103,yes,facility_wide,water_texture,,お風呂;風呂,우레시노 물성/피부감 언급,positive,body_positive,high,issue_caution_calibration_needed
221,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_0,Rakuten_19,ja,2026-04-29,,2,4,4,広めの部屋と温泉は良いが、夕食は残念,,178,yes,facility_wide,water_texture,,ぬるぬる;温泉;湯,우레시노 물성/피부감 언급,mixed,body_negative_with_context,high,issue_caution_calibration_needed
222,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_0,Rakuten_20,ja,2026-04-23,,5,5,5,露天風呂付き客室で岩風呂を満喫,,38,yes,room_open_air_bath,public_bath_hot_spring;room_bath_hot_spring,,露天;露天風呂;風呂,객실탕/객실 노천탕 맥락 언급,positive,body_positive,high,issue_caution_calibration_needed
223,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_20,Rakuten_21,ja,2026-04-21,,5,4,5,夕朝食美味しく器も素敵接客も最高,,116,no,unclear,,cleanliness,,주의 신호: cleanliness,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
224,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_20,Rakuten_22,ja,2026-04-20,,5,5,5,忘れ物も丁寧に対応、感動した旅館,,506,yes,public_bath,public_bath_hot_spring;water_texture,,大浴場;温泉;風呂,대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
225,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_20,Rakuten_23,ja,2026-04-04,,5,5,5,サービスも食事も最高！心遣い感じる宿,,117,yes,facility_wide,water_texture,,温泉;湯,우레시노 물성/피부감 언급,positive,body_positive,high,issue_caution_calibration_needed
226,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_20,Rakuten_24,ja,2026-03-26,,5,5,4,清潔で親切な宿、温泉と湯豆腐最高,,109,yes,facility_wide,water_texture,,温泉;湯,우레시노 물성/피부감 언급,positive,body_positive,high,issue_caution_calibration_needed
227,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_20,Rakuten_25,ja,2026-03-25,,4,4,3,温泉街中心で温泉三昧、食事も接客も最高,,212,yes,facility_wide,water_texture,sister_property_movement;temperature,温泉,"우레시노 물성/피부감 언급; 주의 신호: sister_property_movement,temperature",mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
228,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_20,Rakuten_26,ja,2026-03-23,,4,5,5,風情ある菊の間は良かった,,136,yes,facility_wide,water_texture,,温泉,우레시노 물성/피부감 언급,positive,body_positive,high,issue_caution_calibration_needed
229,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_20,Rakuten_27,ja,2026-03-22,,5,5,5,最上級の快適とおもてなし、湯どうふも最高,,378,yes,open_air_public_bath;private_bath;public_bath,private_bath_experience;public_bath_hot_spring;water_texture,,お風呂;椎葉山荘;湯;滝の湯;貸し切り;露天;露天風呂;風呂,대욕장/공용탕 이용 경험 언급; 공용 노천탕 경험 언급; 대절/프라이빗탕 맥락 언급; 우레시노 물성/피부감 언급,positive,body_positive,high,issue_caution_calibration_needed
230,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_20,Rakuten_28,ja,2026-03-17,,4,4,4,老舗の清潔さと温泉、食事に満足,,148,yes,facility_wide,water_texture,aging_or_access,温泉,우레시노 물성/피부감 언급; 주의 신호: aging_or_access,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
231,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_20,Rakuten_29,ja,2026-03-15,,5,5,4,老舗旅館で温泉と食事が最高でした,,191,yes,open_air_public_bath,public_bath_hot_spring;water_texture,sister_property_movement,温泉;露天;露天風呂;風呂,공용 노천탕 경험 언급; 우레시노 물성/피부감 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
232,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_20,Rakuten_30,ja,2026-03-08,,5,5,5,いつも満足！リピート確定の温泉宿,,244,yes,public_bath,public_bath_hot_spring;water_texture,,大浴場;温泉;湯,대욕장/공용탕 이용 경험 언급; 우레시노 물성/피부감 언급,positive,body_positive,high,issue_caution_calibration_needed
233,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_20,Rakuten_31,ja,2026-02-28,,5,5,5,,,215,yes,facility_wide,water_texture,sister_property_movement,温泉,우레시노 물성/피부감 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
234,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_20,Rakuten_32,ja,2026-02-26,,5,5,5,とろみのある温泉と美味しい料理に感動！,,184,yes,open_air_public_bath,public_bath_hot_spring;water_texture,sister_property_movement,とろみ;泉質;温泉;湯;露天;露天風呂;風呂,공용 노천탕 경험 언급; 우레시노 물성/피부감 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
235,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_20,Rakuten_33,ja,2026-02-25,,4,4,4,,,167,yes,open_air_public_bath,public_bath_hot_spring,,椎葉山荘;露天;露天風呂;風呂,공용 노천탕 경험 언급,positive,rating_positive_signal,medium,issue_caution_calibration_needed
236,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_20,Rakuten_34,ja,2026-02-24,,5,5,5,食事も温泉も最高で気持ち良い滞在,,73,yes,facility_wide,water_texture,,温泉,우레시노 물성/피부감 언급,positive,body_positive,high,issue_caution_calibration_needed
237,Rakuten,https://travel.rakuten.co.jp/HOTEL/19923/review.html,api_offset_20,Rakuten_35,ja,2026-02-23,,5,5,4,心のこもったおもてなしと美味しい茶粥,,181,yes,open_air_public_bath,public_bath_hot_spring,sister_property_movement,露天;露天風呂;風呂,공용 노천탕 경험 언급; 주의 신호: sister_property_movement,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
