sample_id,platform,review_date,rating,source_url,language,author_hash,lodging_context,onsen_related,bath_area_tags,signal_tags,caution_tags,original_keywords,paraphrase_ko,source_access,included_in_lodging_direct_count,signal_direction,direction_backfill_rule,direction_backfill_confidence,direction_backfill_candidate_type
kounokura-0199,JTB,2025-08-03,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,bddca5d650f1,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
kounokura-0200,JTB,2025-07-03,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,a728b77e65b1,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
kounokura-0201,JTB,2025-06-14,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,b7eb29841be5,,true,room_open_air_bath,onsen_related;room_bath_hot_spring,cleanliness_or_safety,露天;露天付き;衛生,객실 노천탕을 숙박 경험의 핵심 장점으로 언급한 후기.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
kounokura-0202,JTB,2025-05-30,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,fd9a9319d9ca,,true,facility_wide,onsen_related,,風呂,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,positive_signal_no_caution,medium,issue_caution_calibration_needed
kounokura-0203,JTB,2025-05-24,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,8e2c8a744355,,true,public_bath,booking_confusion;crowding;onsen_related;public_bath_hot_spring;water_texture,,風呂;お風呂;大浴場;湯;とろとろ;肌;貸切;貸切状態;迎え,대욕장/공용탕을 조용하거나 거의 전세처럼 이용했다는 후기.,direct_readable,true,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
kounokura-0204,JTB,2025-04-26,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,c186062dd991,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
kounokura-0205,JTB,2025-03-16,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,0b9e7f8ed5ea,,true,facility_wide,onsen_related,cleanliness_or_safety,露天風呂;露天;風呂;衛生,온도·동선·청결 등 운영상 주의 신호가 포함된 후기.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
kounokura-0206,JTB,2025-03-10,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,5501ac32e287,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
kounokura-0207,JTB,2025-03-09,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,9146eca33774,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
kounokura-0208,JTB,2025-03-02,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,9dae2b79e787,,true,room_open_air_bath,onsen_related;room_bath_hot_spring,,露天風呂;露天;風呂;湯;部屋の露天,객실 노천탕을 숙박 경험의 핵심 장점으로 언급한 후기.,direct_readable,true,positive,positive_signal_no_caution,medium,issue_caution_calibration_needed
kounokura-0209,JTB,2025-02-24,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,008c91edfb77,,true,facility_wide,onsen_related,temperature,露天風呂;露天;風呂;湯;寒,온도·동선·청결 등 운영상 주의 신호가 포함된 후기.,direct_readable,true,mixed,body_negative_with_context,high,issue_caution_calibration_needed
kounokura-0210,JTB,2025-02-11,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,6ccd2c7fcb9f,,true,public_bath;room_open_air_bath,onsen_related;public_bath_hot_spring;room_bath_hot_spring,temperature,露天風呂;露天;風呂;大浴場;湯;部屋の露天;寒,객실 노천탕을 숙박 경험의 핵심 장점으로 언급한 후기.,direct_readable,true,mixed,body_negative_with_context,high,issue_caution_calibration_needed
kounokura-0211,JTB,2025-02-09,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,123b08074dd9,,true,public_bath;room_open_air_bath,booking_confusion;onsen_related;public_bath_hot_spring;room_bath_hot_spring,temperature,露天風呂;露天;風呂;大浴場;部屋の露天;寒;送迎;電話,객실 노천탕을 숙박 경험의 핵심 장점으로 언급한 후기.,direct_readable,true,mixed,body_negative_with_context,high,issue_caution_calibration_needed
kounokura-0212,JTB,2025-02-05,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,e206349a8c8d,,true,facility_wide,onsen_related;water_texture,,風呂;お風呂;泉質,알칼리성 온천의 질감이나 피부감을 언급한 후기.,direct_readable,true,positive,positive_signal_no_caution,medium,issue_caution_calibration_needed
kounokura-0213,JTB,2025-01-26,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,cd3097630bd3,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
kounokura-0214,JTB,2025-01-17,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,e28b0eaaf49a,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
kounokura-0215,JTB,2024-12-15,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,a3d3bdda5afd,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
kounokura-0216,JTB,2024-12-08,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,e9b5a0e50240,,true,facility_wide,booking_confusion;onsen_related;water_texture,,温泉;露天風呂;露天;風呂;肌;予約,알칼리성 온천의 질감이나 피부감을 언급한 후기.,direct_readable,true,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
kounokura-0217,JTB,2024-11-24,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,80e159682cee,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
kounokura-0218,JTB,2024-10-27,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,18256c246c02,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
kounokura-0219,JTB,2024-10-20,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,7b5adb8318df,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
kounokura-0220,JTB,2024-10-17,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,4d07783d9c08,,true,room_bath,onsen_related;room_bath_hot_spring,,風呂;部屋風呂,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,positive_signal_no_caution,medium,issue_caution_calibration_needed
kounokura-0221,JTB,2024-10-02,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,f7510d1e2858,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
kounokura-0222,JTB,2024-10-01,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,a6a71283c6d4,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
kounokura-0223,JTB,2024-08-26,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,b8ddcf716872,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
kounokura-0224,JTB,2024-07-12,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,e17062c1be35,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
kounokura-0225,JTB,2024-06-16,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,dc3f7838bc3d,,false,unclear,booking_confusion,,迎え,송영·위치·예약 동선을 함께 언급한 후기.,direct_readable,true,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
kounokura-0226,JTB,2024-06-06,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,164a10d1907f,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
kounokura-0227,JTB,2024-06-05,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,1e92ee711a0a,,true,room_open_air_bath,onsen_related;room_bath_hot_spring,,露天風呂;露天;風呂;露天風呂付き,객실 노천탕을 숙박 경험의 핵심 장점으로 언급한 후기.,direct_readable,true,positive,positive_signal_no_caution,medium,issue_caution_calibration_needed
kounokura-0228,JTB,2024-06-01,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,a311d3fe831c,,true,facility_wide,booking_confusion;onsen_related,,露天風呂;露天;風呂;迎え,송영·위치·예약 동선을 함께 언급한 후기.,direct_readable,true,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
kounokura-0229,JTB,2024-05-23,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,aa3b3efa3259,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
kounokura-0230,JTB,2024-05-19,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,74e062aa9d54,,true,facility_wide,booking_confusion;crowding;onsen_related,,風呂;貸切;予約,송영·위치·예약 동선을 함께 언급한 후기.,direct_readable,true,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
kounokura-0231,JTB,2024-05-17,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,562bde2187d6,,true,facility_wide,onsen_related,,露天風呂;露天;風呂,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,positive_signal_no_caution,medium,issue_caution_calibration_needed
kounokura-0232,JTB,2024-05-08,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,e2a36e9dec75,,true,room_open_air_bath,onsen_related;room_bath_hot_spring,,露天風呂;露天;風呂;部屋の露天,객실 노천탕을 숙박 경험의 핵심 장점으로 언급한 후기.,direct_readable,true,positive,positive_signal_no_caution,medium,issue_caution_calibration_needed
kounokura-0233,JTB,2024-04-30,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,68562e9dce01,,true,facility_wide,onsen_related,,温泉,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,positive_signal_no_caution,medium,issue_caution_calibration_needed
kounokura-0234,JTB,2024-04-29,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,d7cd2fa52baa,,false,unclear,booking_confusion,,送迎,송영·위치·예약 동선을 함께 언급한 후기.,direct_readable,true,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
kounokura-0235,JTB,2024-04-15,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,a00c6dba4d1a,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
kounokura-0236,JTB,2024-04-07,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,433b7ce1c8c4,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
kounokura-0237,JTB,2024-03-26,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,a18be00d2a5c,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
kounokura-0238,JTB,2024-03-19,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,b04ebd86aecc,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
kounokura-0239,JTB,2024-02-25,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,6541e06a3a33,,true,room_open_air_bath,onsen_related;room_bath_hot_spring;water_texture,,露天風呂;露天;風呂;泉質;部屋付きの露天,객실 노천탕과 온천 수질·피부감 언급이 함께 나타난 후기.,direct_readable,true,positive,positive_signal_no_caution,medium,issue_caution_calibration_needed
kounokura-0240,JTB,2024-02-24,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,e3598ef139d2,,true,public_bath,booking_confusion;crowding;onsen_related;public_bath_hot_spring,,大浴場;貸切;貸切状態;少ない;駅から;場所,대욕장/공용탕을 조용하거나 거의 전세처럼 이용했다는 후기.,direct_readable,true,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
kounokura-0241,JTB,2023-12-28,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,cc360954cf4f,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
kounokura-0242,JTB,2023-12-10,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,8a799d5577af,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
kounokura-0243,JTB,2023-12-03,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,0d7506eeafdb,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
kounokura-0244,JTB,2023-11-28,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,93b9758e0f69,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
kounokura-0245,JTB,2023-11-14,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,179547fe8683,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
kounokura-0246,JTB,2023-11-11,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,700ec2a2e3b8,,true,facility_wide,booking_confusion;onsen_related,,温泉;場所,송영·위치·예약 동선을 함께 언급한 후기.,direct_readable,true,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
kounokura-0247,JTB,2023-11-02,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,e3735ed36ffb,,true,room_open_air_bath,onsen_related;room_bath_hot_spring,,露天風呂;露天;風呂;部屋付き露天,객실 노천탕을 숙박 경험의 핵심 장점으로 언급한 후기.,direct_readable,true,positive,positive_signal_no_caution,medium,issue_caution_calibration_needed
kounokura-0248,JTB,2023-10-23,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,c00f8858c169,,true,facility_wide,booking_confusion;crowding;onsen_related,,温泉;少ない;場所,송영·위치·예약 동선을 함께 언급한 후기.,direct_readable,true,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
kounokura-0249,JTB,2023-10-23,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,3efdd4f793eb,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
kounokura-0250,JTB,2023-10-23,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,8ee03fbd7832,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
kounokura-0251,JTB,2023-10-11,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,5befd00ec97a,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
kounokura-0252,JTB,2023-10-11,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,ec0f11cdddac,,true,room_open_air_bath,onsen_related;room_bath_hot_spring,,露天風呂;露天;風呂;部屋の露天,객실 노천탕을 숙박 경험의 핵심 장점으로 언급한 후기.,direct_readable,true,positive,positive_signal_no_caution,medium,issue_caution_calibration_needed
kounokura-0253,JTB,2023-10-05,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,e7140c787961,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
kounokura-0254,JTB,2023-07-15,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,334b784aff55,,true,room_open_air_bath,onsen_related;room_bath_hot_spring,,露天風呂;露天;風呂;部屋の露天;お部屋の露天,객실 노천탕을 숙박 경험의 핵심 장점으로 언급한 후기.,direct_readable,true,positive,positive_signal_no_caution,medium,issue_caution_calibration_needed
kounokura-0255,JTB,2023-03-21,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,98bb9e2f1a02,,true,facility_wide,booking_confusion;onsen_related,,風呂;お風呂;湯;迎え,송영·위치·예약 동선을 함께 언급한 후기.,direct_readable,true,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
kounokura-0256,JTB,2023-03-10,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,08a7c1939502,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
kounokura-0257,JTB,2023-03-01,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,4ea7d7b68124,,true,facility_wide,onsen_related,,温泉,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,positive_signal_no_caution,medium,issue_caution_calibration_needed
kounokura-0258,JTB,2023-02-22,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,7043b85dd80a,,true,public_bath;room_bath,crowding;onsen_related;public_bath_hot_spring;room_bath_hot_spring,,風呂;お風呂;大浴場;貸切;部屋のお風呂;貸切状態;少ない,대욕장/공용탕을 조용하거나 거의 전세처럼 이용했다는 후기.,direct_readable,true,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
kounokura-0259,JTB,2022-12-25,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,1be24c3beda0,,true,room_open_air_bath,onsen_related;room_bath_hot_spring,,露天風呂;露天;風呂;露天風呂付き,객실 노천탕을 숙박 경험의 핵심 장점으로 언급한 후기.,direct_readable,true,positive,positive_signal_no_caution,medium,issue_caution_calibration_needed
kounokura-0260,JTB,2022-11-24,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,66f746a52e90,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
kounokura-0261,JTB,2022-10-29,,https://www.jtb.co.jp/kokunai-hotel/htl/8413028/review/,ja,3aa41494ae2c,,true,room_open_air_bath,onsen_related;room_bath_hot_spring;water_texture,,温泉;露天風呂;露天;風呂;泉質;露天風呂付き,객실 노천탕과 온천 수질·피부감 언급이 함께 나타난 후기.,direct_readable,true,positive,positive_signal_no_caution,medium,issue_caution_calibration_needed
kounokura-0262,Relux,2025-11-25,1,https://rlx.jp/22218/review/,ja,355140e3c2cd,【お部屋おまかせ】露天風呂付き和室20畳・離れ,true,public_bath;room_open_air_bath,onsen_related;public_bath_hot_spring;room_bath_hot_spring,cleanliness_or_safety;temperature,露天風呂;露天;風呂;大浴場;露天風呂付き;ヒートショック;清掃;古い;タンス,객실 노천탕을 숙박 경험의 핵심 장점으로 언급한 후기.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
kounokura-0263,Relux,2025-02-03,1,https://rlx.jp/22218/review/,ja,2cfdee3e89ee,【ぼたん】露天風呂付き和室離れ14畳,true,room_open_air_bath,onsen_related;room_bath_hot_spring,,露天風呂;露天;風呂;露天風呂付き,객실 노천탕을 숙박 경험의 핵심 장점으로 언급한 후기.,direct_readable,true,positive,positive_signal_no_caution,medium,issue_caution_calibration_needed
kounokura-0264,Relux,2024-06-16,1,https://rlx.jp/22218/review/,ja,f70f7a7c2b3a,【もくれん】カップル向け/露天檜風呂付和洋室離れ18畳ツイン,true,facility_wide,onsen_related,,露天;風呂,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,positive_signal_no_caution,medium,issue_caution_calibration_needed
kounokura-0265,Relux,2024-01-02,1,https://rlx.jp/22218/review/,ja,eeb79cb0c998,【もくれん】カップル向け/露天檜風呂付和洋室離れ18畳ツイン,true,public_bath;room_bath,onsen_related;public_bath_hot_spring;room_bath_hot_spring,,露天風呂;露天;風呂;お風呂;大浴場;湯;部屋のお風呂,공용 대욕장 또는 공용탕 경험을 언급한 후기.,direct_readable,true,positive,positive_signal_no_caution,medium,issue_caution_calibration_needed
kounokura-0266,Relux,2023-11-18,1,https://rlx.jp/22218/review/,ja,f48b13ea62f7,【もくれん】カップル向け/露天檜風呂付和洋室離れ18畳ツイン,true,public_bath;room_open_air_bath,onsen_related;public_bath_hot_spring;room_bath_hot_spring,cleanliness_or_safety,露天風呂;露天;風呂;お風呂;大浴場;部屋に露天;滑,객실 노천탕을 숙박 경험의 핵심 장점으로 언급한 후기.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
kounokura-0267,Relux,2023-09-27,1,https://rlx.jp/22218/review/,ja,043e1d04017d,【ぼたん】露天檜風呂付き和室離れ14畳,true,room_bath,booking_confusion;onsen_related;room_bath_hot_spring,cleanliness_or_safety,温泉;露天;風呂;お風呂;部屋風呂;予約;滑,온도·동선·청결 등 운영상 주의 신호가 포함된 후기.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
kounokura-0268,Relux,2022-08-08,1,https://rlx.jp/22218/review/,ja,e97a61714657,【お部屋おまかせ】露天風呂付き和室20畳・離れ,true,room_open_air_bath,onsen_related;room_bath_hot_spring,,露天風呂;露天;風呂;露天風呂付き,객실 노천탕을 숙박 경험의 핵심 장점으로 언급한 후기.,direct_readable,true,positive,positive_signal_no_caution,medium,issue_caution_calibration_needed
kounokura-0269,Relux,2022-08-04,1,https://rlx.jp/22218/review/,ja,d3d936ac8749,【ぼたん】露天檜風呂付き和室離れ14畳,true,facility_wide,onsen_related,,露天;風呂;お風呂,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,positive_signal_no_caution,medium,issue_caution_calibration_needed
kounokura-0270,Relux,2022-05-31,1,https://rlx.jp/22218/review/,ja,2be88f6f8461,【お部屋おまかせ】露天風呂付き和室20畳・離れ,true,room_open_air_bath,onsen_related;room_bath_hot_spring,,露天風呂;露天;風呂;お風呂;露天風呂付き,객실 노천탕을 숙박 경험의 핵심 장점으로 언급한 후기.,direct_readable,true,positive,positive_signal_no_caution,medium,issue_caution_calibration_needed
kounokura-0271,Relux,2022-03-12,1,https://rlx.jp/22218/review/,ja,1ade95033234,【もくれん】カップル向け/露天檜風呂付和洋室離れ18畳ツイン,true,facility_wide,onsen_related,,露天;風呂;お風呂,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,positive_signal_no_caution,medium,issue_caution_calibration_needed
kounokura-0272,Relux,2022-03-09,1,https://rlx.jp/22218/review/,ja,a7d3d5de3c68,【ぼたん】露天檜風呂付き和室離れ14畳,true,room_open_air_bath,booking_confusion;onsen_related;room_bath_hot_spring,,露天風呂;露天;風呂;露天風呂付き;予約;送迎,객실 노천탕을 숙박 경험의 핵심 장점으로 언급한 후기.,direct_readable,true,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
kounokura-0273,Relux,2021-08-11,1,https://rlx.jp/22218/review/,ja,2404125bfc13,【ふじ】露天岩風呂付き和洋室離れ20畳／ツインベッド,true,room_open_air_bath,booking_confusion;onsen_related;room_bath_hot_spring,,露天風呂;露天;風呂;部屋の露天;予約,객실 노천탕을 숙박 경험의 핵심 장점으로 언급한 후기.,direct_readable,true,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
kounokura-0274,Relux,2021-08-09,1,https://rlx.jp/22218/review/,ja,8667297dafbd,【もくれん】カップル向け/露天檜風呂付和洋室離れ18畳ツイン,true,facility_wide,crowding;onsen_related,,露天風呂;露天;風呂;貸切,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
kounokura-0275,Relux,2021-08-12,1,https://rlx.jp/22218/review/,ja,c9d9e035340c,【お部屋おまかせ】露天風呂付き和室20畳・離れ,true,public_bath;room_bath;room_open_air_bath,crowding;onsen_related;public_bath_hot_spring;room_bath_hot_spring,,露天風呂;露天;風呂;大浴場;貸切;部屋の露天;お部屋の露天;露天風呂付き;部屋風呂,객실 노천탕을 숙박 경험의 핵심 장점으로 언급한 후기.,direct_readable,true,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
kounokura-0276,Relux,2021-08-10,1,https://rlx.jp/22218/review/,ja,4496e6eb6bcd,【ふじ】露天岩風呂付き和洋室離れ20畳／ツインベッド,true,room_open_air_bath,onsen_related;room_bath_hot_spring,temperature,露天風呂;露天;風呂;部屋の露天;お部屋の露天;温度,객실 노천탕을 숙박 경험의 핵심 장점으로 언급한 후기.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
kounokura-0277,Relux,2021-06-16,1,https://rlx.jp/22218/review/,ja,ca25245cccfc,【ふじ】露天岩風呂付き和洋室離れ20畳／ツインベッド,true,room_open_air_bath,booking_confusion;onsen_related;room_bath_hot_spring,cleanliness_or_safety,露天風呂;露天;風呂;お風呂;湯;部屋の露天;お部屋の露天;場所;滑,객실 노천탕을 숙박 경험의 핵심 장점으로 언급한 후기.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
kounokura-0278,Relux,2021-03-27,1,https://rlx.jp/22218/review/,ja,29a434ee55b5,【もくれん】カップル向け/露天檜風呂付和洋室離れ18畳ツイン,true,public_bath;room_bath;room_open_air_bath,crowding;onsen_related;public_bath_hot_spring;room_bath_hot_spring,,露天;風呂;お風呂;大浴場;湯;貸切;部屋に露天;部屋風呂;部屋のお風呂;貸切状態,객실 노천탕을 숙박 경험의 핵심 장점으로 언급한 후기.,direct_readable,true,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
kounokura-0279,Relux,2021-03-20,1,https://rlx.jp/22218/review/,ja,ded2c4f070a6,【ふじ】露天岩風呂付き和洋室離れ20畳／ツインベッド,true,facility_wide,onsen_related,temperature,露天;風呂;お風呂;寒,온도·동선·청결 등 운영상 주의 신호가 포함된 후기.,direct_readable,true,negative,low_rating_negative_body,high,issue_caution_calibration_needed
